Name,Collection,Rarity,Float,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,The Falchion Collection,covert,0.725,,true
AUG | Plague,The Operation Riptide Collection,mil-spec,0.725,,true
AUG | Plague,The Operation Riptide Collection,mil-spec,0.035,,true
AUG | Plague,The Operation Riptide Collection,mil-spec,0.265,,true
AUG | Plague,The Operation Riptide Collection,mil-spec,0.110,,true
AUG | Plague,The Operation Riptide Collection,mil-spec,0.415,,true
AUG | Radiation Hazard,The Cache Collection,industrial,0.725,,true
AUG | Radiation Hazard,The Cache Collection,industrial,0.035,,true
AUG | Radiation Hazard,The Cache Collection,industrial,0.265,,true
AUG | Radiation Hazard,The Cache Collection,industrial,0.110,,true
AUG | Radiation Hazard,The Cache Collection,industrial,0.415,,true
AUG | Random Access,The 2018 Nuke Collection,restricted,0.725,,true
AUG | Random Access,The 2018 Nuke Collection,restricted,0.035,,true
AUG | Random Access,The 2018 Nuke Collection,restricted,0.265,,true
AUG | Random Access,The 2018 Nuke Collection,restricted,0.110,,false
AUG | Random Access,The 2018 Nuke Collection,restricted,0.110,,true
AUG | Random Access,The 2018 Nuke Collection,restricted,0.415,,false
AUG | Random Access,The 2018 Nuke Collection,restricted,0.415,,true
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.725,,false
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.725,,true
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.035,,false
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.035,,true
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.265,,false
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.265,,true
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.110,,false
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.110,,true
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.415,,false
AUG | Ricochet,The Revolver Case Collection,mil-spec,0.415,,true
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.725,,false
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.725,,true
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.035,,false
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.035,,true
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.265,,false
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.265,,true
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.110,,false
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.110,,true
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.415,,false
AUG | Sand Storm,The 2021 Mirage Collection,restricted,0.415,,true
AUG | Snake Pit,The Anubis Collection,consumer,0.725,,false
AUG | Snake Pit,The Anubis Collection,consumer,0.725,,true
AUG | Snake Pit,The Anubis Collection,consumer,0.035,,false
AUG | Snake Pit,The Anubis Collection,consumer,0.035,,true
AUG | Snake Pit,The Anubis Collection,consumer,0.265,,false
AUG | Snake Pit,The Anubis Collection,consumer,0.265,,true
AUG | Snake Pit,The Anubis Collection,consumer,0.110,,false
AUG | Snake Pit,The Anubis Collection,consumer,0.110,,true
AUG | Snake Pit,The Anubis Collection,consumer,0.415,,false
AUG | Snake Pit,The Anubis Collection,consumer,0.415,,true
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.725,,false
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.725,,true
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.035,,false
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.035,,true
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.265,,false
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.265,,true
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.110,,true
AUG | Spalted Wood,The 2021 Dust 2 Collection,industrial,0.415,,true
AUG | Steel Sentinel,The Train 2025 Collection,industrial,0.725,,true
AUG | Steel Sentinel,The Train 2025 Collection,industrial,0.035,,true
AUG | Steel Sentinel,The Train 2025 Collection,industrial,0.265,,true
AUG | Steel Sentinel,The Train 2025 Collection,industrial,0.110,,true
AUG | Steel Sentinel,The Train 2025 Collection,industrial,0.415,,true
AUG | Storm,The Lake Collection,consumer,0.725,,true
AUG | Storm,The Lake Collection,consumer,0.035,,true
AUG | Storm,The Lake Collection,consumer,0.265,,true
AUG | Storm,The Lake Collection,consumer,0.110,,true
AUG | Storm,The Lake Collection,consumer,0.415,,true
AUG | Stymphalian,The Clutch Collection,classified,0.725,,true
AUG | Stymphalian,The Clutch Collection,classified,0.035,,true
AUG | Stymphalian,The Clutch Collection,classified,0.265,,true
AUG | Stymphalian,The Clutch Collection,classified,0.110,,true
AUG | Stymphalian,The Clutch Collection,classified,0.415,,true
AUG | Surveillance,The Control Collection,consumer,0.725,,true
AUG | Surveillance,The Control Collection,consumer,0.035,,true
AUG | Surveillance,The Control Collection,consumer,0.265,,true
AUG | Surveillance,The Control Collection,consumer,0.110,,true
AUG | Surveillance,The Control Collection,consumer,0.415,,true
AUG | Sweeper,The 2018 Inferno Collection,consumer,0.725,,true
AUG | Sweeper,The 2018 Inferno Collection,consumer,0.035,,true
AUG | Sweeper,The 2018 Inferno Collection,consumer,0.265,,true
AUG | Sweeper,The 2018 Inferno Collection,consumer,0.110,,true
AUG | Sweeper,The 2018 Inferno Collection,consumer,0.415,,true
AUG | Syd Mead,#CSGO_set_gamma_2,classified,0.725,,true
AUG | Syd Mead,#CSGO_set_gamma_2,classified,0.035,,true
AUG | Syd Mead,#CSGO_set_gamma_2,classified,0.265,,true
AUG | Syd Mead,#CSGO_set_gamma_2,classified,0.110,,true
AUG | Syd Mead,#CSGO_set_gamma_2,classified,0.415,,true
AUG | Tom Cat,The Prisma 2 Collection,mil-spec,0.725,,true
AUG | Tom Cat,The Prisma 2 Collection,mil-spec,0.035,,true
AUG | Tom Cat,The Prisma 2 Collection,mil-spec,0.265,,true
AUG | Tom Cat,The Prisma 2 Collection,mil-spec,0.110,,true
AUG | Tom Cat,The Prisma 2 Collection,mil-spec,0.415,,true
AUG | Torque,The Huntsman Collection,restricted,0.725,,true
AUG | Torque,The Huntsman Collection,restricted,0.035,,true
AUG | Torque,The Huntsman Collection,restricted,0.265,,true
AUG | Torque,The Huntsman Collection,restricted,0.110,,true
AUG | Torque,The Huntsman Collection,restricted,0.415,,true
AUG | Triqua,The Spectrum 2 Collection,mil-spec,0.725,,true
AUG | Triqua,The Spectrum 2 Collection,mil-spec,0.035,,true
AUG | Triqua,The Spectrum 2 Collection,mil-spec,0.265,,true
AUG | Triqua,The Spectrum 2 Collection,mil-spec,0.110,,true
AUG | Triqua,The Spectrum 2 Collection,mil-spec,0.415,,true
AUG | Wings,The Arms Deal Collection,mil-spec,0.035,,true
AUG | Wings,The Arms Deal Collection,mil-spec,0.110,,true
AWP | Acheron,The 2018 Nuke Collection,mil-spec,0.725,,true
AWP | Acheron,The 2018 Nuke Collection,mil-spec,0.035,,true
AWP | Acheron,The 2018 Nuke Collection,mil-spec,0.265,,true
AWP | Acheron,The 2018 Nuke Collection,mil-spec,0.110,,true
AWP | Acheron,The 2018 Nuke Collection,mil-spec,0.415,,true
AWP | Arsenic Spill,The Radiant Collection,mil-spec,0.725,,true
AWP | Arsenic Spill,The Radiant Collection,mil-spec,0.035,,true
AWP | Arsenic Spill,The Radiant Collection,mil-spec,0.265,,true
AWP | Arsenic Spill,The Radiant Collection,mil-spec,0.110,,true
AWP | Arsenic Spill,The Radiant Collection,mil-spec,0.415,,false
AWP | Arsenic Spill,The Radiant Collection,mil-spec,0.415,,true
AWP | Asiimov,The Phoenix Collection,covert,0.725,,true
AWP | Asiimov,The Phoenix Collection,covert,0.265,,true
AWP | Asiimov,The Phoenix Collection,covert,0.415,,true
AWP | Atheris,The Prisma Collection,restricted,0.725,,true
AWP | Atheris,The Prisma Collection,restricted,0.035,,true
AWP | Atheris,The Prisma Collection,restricted,0.265,,true
AWP | Atheris,The Prisma Collection,restricted,0.110,,true
AWP | Atheris,The Prisma Collection,restricted,0.415,,true
AWP | BOOM,The eSports 2013 Collection,classified,0.035,,true
AWP | BOOM,The eSports 2013 Collection,classified,0.265,,true
AWP | BOOM,The eSports 2013 Collection,classified,0.110,,true
AWP | Black Nile,The Anubis Collection,mil-spec,0.725,,true
AWP | Black Nile,The Anubis Collection,mil-spec,0.035,,true
AWP | Black Nile,The Anubis Collection,mil-spec,0.265,,true
AWP | Black Nile,The Anubis Collection,mil-spec,0.110,,true
AWP | Black Nile,The Anubis Collection,mil-spec,0.415,,true
AWP | CMYK,The Graphic Design Collection,covert,0.725,,true
AWP | CMYK,The Graphic Design Collection,covert,0.035,,true
AWP | CMYK,The Graphic Design Collection,covert,0.265,,true
AWP | CMYK,The Graphic Design Collection,covert,0.110,,true
AWP | CMYK,The Graphic Design Collection,covert,0.415,,true
AWP | Capillary,The Prisma 2 Collection,mil-spec,0.725,,true
AWP | Capillary,The Prisma 2 Collection,mil-spec,0.035,,true
AWP | Capillary,The Prisma 2 Collection,mil-spec,0.265,,true
AWP | Capillary,The Prisma 2 Collection,mil-spec,0.110,,true
AWP | Capillary,The Prisma 2 Collection,mil-spec,0.415,,true
AWP | Chromatic Aberration,The Recoil Collection,covert,0.725,,true
AWP | Chromatic Aberration,The Recoil Collection,covert,0.035,,true
AWP | Chromatic Aberration,The Recoil Collection,covert,0.265,,true
AWP | Chromatic Aberration,The Recoil Collection,covert,0.110,,true
AWP | Chromatic Aberration,The Recoil Collection,covert,0.415,,true
AWP | Chrome Cannon,The Kilowatt Collection,covert,0.725,,true
AWP | Chrome Cannon,The Kilowatt Collection,covert,0.035,,true
AWP | Chrome Cannon,The Kilowatt Collection,covert,0.265,,true
AWP | Chrome Cannon,The Kilowatt Collection,covert,0.110,,true
AWP | Chrome Cannon,The Kilowatt Collection,covert,0.415,,true
AWP | Containment Breach,The Shattered Web Collection,covert,0.725,,true
AWP | Containment Breach,The Shattered Web Collection,covert,0.035,,true
AWP | Containment Breach,The Shattered Web Collection,covert,0.265,,true
AWP | Containment Breach,The Shattered Web Collection,covert,0.110,,true
AWP | Containment Breach,The Shattered Web Collection,covert,0.415,,true
AWP | Corticera,The eSports 2014 Summer Collection,classified,0.035,,true
AWP | Corticera,The eSports 2014 Summer Collection,classified,0.265,,true
AWP | Corticera,The eSports 2014 Summer Collection,classified,0.110,,true
AWP | Crakow!,The Overpass 2024 Collection,classified,0.725,,true
AWP | Crakow!,The Overpass 2024 Collection,classified,0.035,,true
AWP | Crakow!,The Overpass 2024 Collection,classified,0.265,,true
AWP | Crakow!,The Overpass 2024 Collection,classified,0.110,,true
AWP | Crakow!,The Overpass 2024 Collection,classified,0.415,,true
AWP | Desert Hydra,The 2021 Mirage Collection,covert,0.725,,true
AWP | Desert Hydra,The 2021 Mirage Collection,covert,0.035,,true
AWP | Desert Hydra,The 2021 Mirage Collection,covert,0.265,,true
AWP | Desert Hydra,The 2021 Mirage Collection,covert,0.110,,true
AWP | Desert Hydra,The 2021 Mirage Collection,covert,0.415,,true
AWP | Dragon Lore,The Cobblestone Collection,covert,0.725,,true
AWP | Dragon Lore,The Cobblestone Collection,covert,0.035,,true
AWP | Dragon Lore,The Cobblestone Collection,covert,0.265,,true
AWP | Dragon Lore,The Cobblestone Collection,covert,0.110,,true
AWP | Dragon Lore,The Cobblestone Collection,covert,0.415,,true
AWP | Duality,The Revolution Collection,classified,0.725,,true
AWP | Duality,The Revolution Collection,classified,0.035,,true
AWP | Duality,The Revolution Collection,classified,0.265,,true
AWP | Duality,The Revolution Collection,classified,0.110,,true
AWP | Duality,The Revolution Collection,classified,0.415,,true
AWP | Electric Hive,The eSports 2013 Winter Collection,classified,0.035,,true
AWP | Electric Hive,The eSports 2013 Winter Collection,classified,0.265,,true
AWP | Electric Hive,The eSports 2013 Winter Collection,classified,0.110,,true
AWP | Electric Hive,The eSports 2013 Winter Collection,classified,0.415,,true
AWP | Elite Build,The Wildfire Collection,classified,0.725,,true
AWP | Elite Build,The Wildfire Collection,classified,0.035,,true
AWP | Elite Build,The Wildfire Collection,classified,0.265,,true
AWP | Elite Build,The Wildfire Collection,classified,0.110,,true
AWP | Elite Build,The Wildfire Collection,classified,0.415,,true
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.725,,true
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.035,,true
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.265,,true
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.110,,true
AWP | Exoskeleton,The Operation Broken Fang Collection,restricted,0.415,,true
AWP | Fade,The Control Collection,covert,0.035,,true
AWP | Fade,The Control Collection,covert,0.110,,true
AWP | Fever Dream,The Spectrum Collection,classified,0.725,,true
AWP | Fever Dream,The Spectrum Collection,classified,0.035,,true
AWP | Fever Dream,The Spectrum Collection,classified,0.265,,true
AWP | Fever Dream,The Spectrum Collection,classified,0.110,,true
AWP | Fever Dream,The Spectrum Collection,classified,0.415,,true
AWP | Graphite,The Bravo Collection,classified,0.035,,true
AWP | Graphite,The Bravo Collection,classified,0.110,,true
AWP | Green Energy,The Boreal Collection,classified,0.725,,true
AWP | Green Energy,The Boreal Collection,classified,0.035,,true
AWP | Green Energy,The Boreal Collection,classified,0.265,,true
AWP | Green Energy,The Boreal Collection,classified,0.110,,true
AWP | Green Energy,The Boreal Collection,classified,0.415,,true
AWP | Gungnir,The Norse Collection,covert,0.725,,true
AWP | Gungnir,The Norse Collection,covert,0.035,,true
AWP | Gungnir,The Norse Collection,covert,0.265,,true
AWP | Gungnir,The Norse Collection,covert,0.110,,true
AWP | Gungnir,The Norse Collection,covert,0.415,,true
AWP | Hyper Beast,The Falchion Collection,covert,0.725,,true
AWP | Hyper Beast,The Falchion Collection,covert,0.035,,true
AWP | Hyper Beast,The Falchion Collection,covert,0.265,,true
AWP | Hyper Beast,The Falchion Collection,covert,0.110,,true
AWP | Hyper Beast,The Falchion Collection,covert,0.415,,true
AWP | Lightning Strike,The Arms Deal Collection,covert,0.035,,true
AWP | Lightning Strike,The Arms Deal Collection,covert,0.110,,true
AWP | LongDog,The Train 2025 Collection,covert,0.725,,true
AWP | LongDog,The Train 2025 Collection,covert,0.035,,true
AWP | LongDog,The Train 2025 Collection,covert,0.265,,true
AWP | LongDog,The Train 2025 Collection,covert,0.110,,true
AWP | LongDog,The Train 2025 Collection,covert,0.415,,true
AWP | Man-o'-war,The Chroma Collection,covert,0.265,,true
AWP | Man-o'-war,The Chroma Collection,covert,0.110,,true
AWP | Medusa,The Gods and Monsters Collection,covert,0.725,,true
AWP | Medusa,The Gods and Monsters Collection,covert,0.035,,true
AWP | Medusa,The Gods and Monsters Collection,covert,0.265,,true
AWP | Medusa,The Gods and Monsters Collection,covert,0.110,,true
AWP | Medusa,The Gods and Monsters Collection,covert,0.415,,true
AWP | Mortis,The Clutch Collection,classified,0.725,,true
AWP | Mortis,The Clutch Collection,classified,0.035,,true
AWP | Mortis,The Clutch Collection,classified,0.265,,true
AWP | Mortis,The Clutch Collection,classified,0.110,,true
AWP | Mortis,The Clutch Collection,classified,0.415,,true
AWP | Neo-Noir,The Danger Zone Collection,covert,0.725,,true
AWP | Neo-Noir,The Danger Zone Collection,covert,0.035,,true
AWP | Neo-Noir,The Danger Zone Collection,covert,0.265,,true
AWP | Neo-Noir,The Danger Zone Collection,covert,0.110,,true
AWP | Neo-Noir,The Danger Zone Collection,covert,0.415,,true
AWP | Oni Taiji,The Operation Hydra Collection,covert,0.725,,true
AWP | Oni Taiji,The Operation Hydra Collection,covert,0.035,,true
AWP | Oni Taiji,The Operation Hydra Collection,covert,0.265,,true
AWP | Oni Taiji,The Operation Hydra Collection,covert,0.110,,true
AWP | Oni Taiji,The Operation Hydra Collection,covert,0.415,,false
AWP | Oni Taiji,The Operation Hydra Collection,covert,0.415,,true
AWP | PAW,The Horizon Collection,restricted,0.725,,false
AWP | PAW,The Horizon Collection,restricted,0.725,,true
AWP | PAW,The Horizon Collection,restricted,0.035,,false
AWP | PAW,The Horizon Collection,restricted,0.035,,true
AWP | PAW,The Horizon Collection,restricted,0.265,,false
AWP | PAW,The Horizon Collection,restricted,0.265,,true
AWP | PAW,The Horizon Collection,restricted,0.110,,false
AWP | PAW,The Horizon Collection,restricted,0.110,,true
AWP | PAW,The Horizon Collection,restricted,0.415,,false
AWP | PAW,The Horizon Collection,restricted,0.415,,true
AWP | POP AWP,The 2021 Train Collection,restricted,0.035,,false
AWP | POP AWP,The 2021 Train Collection,restricted,0.035,,true
AWP | POP AWP,The 2021 Train Collection,restricted,0.265,,false
AWP | POP AWP,The 2021 Train Collection,restricted,0.265,,true
AWP | POP AWP,The 2021 Train Collection,restricted,0.110,,false
AWP | POP AWP,The 2021 Train Collection,restricted,0.110,,true
AWP | POP AWP,The 2021 Train Collection,restricted,0.415,,false
AWP | POP AWP,The 2021 Train Collection,restricted,0.415,,true
AWP | Phobos,The Gamma Collection,restricted,0.035,,false
AWP | Phobos,The Gamma Collection,restricted,0.035,,true
AWP | Phobos,The Gamma Collection,restricted,0.265,,false
AWP | Phobos,The Gamma Collection,restricted,0.265,,true
AWP | Phobos,The Gamma Collection,restricted,0.110,,false
AWP | Phobos,The Gamma Collection,restricted,0.110,,true
AWP | Phobos,The Gamma Collection,restricted,0.415,,false
AWP | Phobos,The Gamma Collection,restricted,0.415,,true
AWP | Pink DDPAT,The Overpass Collection,restricted,0.725,,false
AWP | Pink DDPAT,The Overpass Collection,restricted,0.725,,true
AWP | Pink DDPAT,The Overpass Collection,restricted,0.035,,false
AWP | Pink DDPAT,The Overpass Collection,restricted,0.035,,true
AWP | Pink DDPAT,The Overpass Collection,restricted,0.265,,false
AWP | Pink DDPAT,The Overpass Collection,restricted,0.265,,true
AWP | Pink DDPAT,The Overpass Collection,restricted,0.110,,true
AWP | Pink DDPAT,The Overpass Collection,restricted,0.415,,true
AWP | Pit Viper,The Italy Collection,restricted,0.725,,true
AWP | Pit Viper,The Italy Collection,restricted,0.265,,true
AWP | Pit Viper,The Italy Collection,restricted,0.110,,true
