Name,Wear,PriceCents,StatTrak
AK-47 | Aquamarine Revenge,Factory New,30200,False
AWP | Wildfire,Factory New,29500,False
AWP | Wildfire,Minimal Wear,7500,False
AWP | Wildfire,Field-Tested,4600,False
AWP | Wildfire,Well-Worn,4646,False
AWP | Wildfire,Battle-Scarred,4341,False
AWP | Worm God,Factory New,635,False
AWP | Worm God,Minimal Wear,196,False
AWP | Worm God,Field-Tested,157,False
AWP | Worm God,Well-Worn,178,False
CZ75-Auto | Army Sheen,Factory New,639,False
CZ75-Auto | Army Sheen,Minimal Wear,250,False
CZ75-Auto | Army Sheen,Field-Tested,274,False
CZ75-Auto | Chalice,Factory New,62500,False
CZ75-Auto | Chalice,Minimal Wear,58523,False
CZ75-Auto | Circaetus,Factory New,104,False
CZ75-Auto | Circaetus,Minimal Wear,53,False
CZ75-Auto | Circaetus,Field-Tested,19,False
CZ75-Auto | Circaetus,Well-Worn,15,False
CZ75-Auto | Circaetus,Battle-Scarred,12,False
CZ75-Auto | Copper Fiber,Factory New,45,False
CZ75-Auto | Copper Fiber,Minimal Wear,25,False
CZ75-Auto | Copper Fiber,Field-Tested,7,False
CZ75-Auto | Copper Fiber,Well-Worn,11,False
CZ75-Auto | Copper Fiber,Battle-Scarred,9,False
CZ75-Auto | Crimson Web,Factory New,1389,False
CZ75-Auto | Crimson Web,Minimal Wear,170,False
CZ75-Auto | Crimson Web,Field-Tested,80,False
CZ75-Auto | Crimson Web,Well-Worn,92,False
CZ75-Auto | Crimson Web,Battle-Scarred,96,False
CZ75-Auto | Distressed,Factory New,38,False
CZ75-Auto | Distressed,Minimal Wear,19,False
CZ75-Auto | Distressed,Field-Tested,14,False
CZ75-Auto | Distressed,Well-Worn,234,False
CZ75-Auto | Distressed,Battle-Scarred,9,False
CZ75-Auto | Eco,Factory New,500,False
CZ75-Auto | Eco,Minimal Wear,190,False
CZ75-Auto | Eco,Field-Tested,65,False
CZ75-Auto | Eco,Well-Worn,57,False
CZ75-Auto | Eco,Battle-Scarred,51,False
CZ75-Auto | Emerald,Factory New,5899,False
CZ75-Auto | Emerald,Minimal Wear,8372,False
CZ75-Auto | Emerald Quartz,Factory New,22474,False
CZ75-Auto | Emerald Quartz,Field-Tested,17200,False
CZ75-Auto | Emerald Quartz,Battle-Scarred,27128,False
CZ75-Auto | Framework,Factory New,100,False
CZ75-Auto | Framework,Minimal Wear,92,False
CZ75-Auto | Framework,Field-Tested,80,False
CZ75-Auto | Framework,Well-Worn,93,False
CZ75-Auto | Framework,Battle-Scarred,399,False
CZ75-Auto | Green Plaid,Factory New,416,False
CZ75-Auto | Green Plaid,Minimal Wear,445,False
CZ75-Auto | Green Plaid,Field-Tested,448,False
CZ75-Auto | Green Plaid,Well-Worn,2000,False
CZ75-Auto | Green Plaid,Battle-Scarred,332,False
CZ75-Auto | Hexane,Factory New,439,False
CZ75-Auto | Hexane,Minimal Wear,270,False
CZ75-Auto | Hexane,Field-Tested,148,False
CZ75-Auto | Imprint,Factory New,60,False
CZ75-Auto | Imprint,Minimal Wear,15,False
CZ75-Auto | Imprint,Field-Tested,14,False
CZ75-Auto | Imprint,Well-Worn,16,False
CZ75-Auto | Imprint,Battle-Scarred,7,False
CZ75-Auto | Indigo,Factory New,1300,False
CZ75-Auto | Indigo,Minimal Wear,330,False
CZ75-Auto | Indigo,Field-Tested,158,False
CZ75-Auto | Indigo,Well-Worn,199,False
CZ75-Auto | Indigo,Battle-Scarred,150,False
CZ75-Auto | Jungle Dashed,Factory New,1000,False
CZ75-Auto | Jungle Dashed,Minimal Wear,82,False
CZ75-Auto | Jungle Dashed,Field-Tested,80,False
CZ75-Auto | Jungle Dashed,Well-Worn,82,False
CZ75-Auto | Jungle Dashed,Battle-Scarred,82,False
CZ75-Auto | Midnight Palm,Factory New,332,False
CZ75-Auto | Midnight Palm,Minimal Wear,323,False
CZ75-Auto | Midnight Palm,Field-Tested,310,False
CZ75-Auto | Midnight Palm,Well-Worn,399,False
CZ75-Auto | Midnight Palm,Battle-Scarred,407,False
CZ75-Auto | Nitro,Factory New,5710,False
CZ75-Auto | Nitro,Minimal Wear,1111,False
CZ75-Auto | Nitro,Field-Tested,1222,False
CZ75-Auto | Nitro,Well-Worn,1150,False
CZ75-Auto | Nitro,Battle-Scarred,1100,False
CZ75-Auto | Pink Pearl,Factory New,8,False
CZ75-Auto | Pink Pearl,Minimal Wear,3,False
CZ75-Auto | Pink Pearl,Field-Tested,3,False
CZ75-Auto | Pink Pearl,Well-Worn,3,False
CZ75-Auto | Pink Pearl,Battle-Scarred,3,False
CZ75-Auto | Poison Dart,Factory New,899,False
CZ75-Auto | Poison Dart,Minimal Wear,449,False
CZ75-Auto | Poison Dart,Field-Tested,260,False
CZ75-Auto | Poison Dart,Battle-Scarred,2000,False
CZ75-Auto | Pole Position,Factory New,408,False
CZ75-Auto | Pole Position,Minimal Wear,125,False
CZ75-Auto | Pole Position,Field-Tested,37,False
CZ75-Auto | Pole Position,Well-Worn,40,False
CZ75-Auto | Pole Position,Battle-Scarred,80,False
CZ75-Auto | Polymer,Factory New,58,False
CZ75-Auto | Polymer,Minimal Wear,28,False
CZ75-Auto | Polymer,Field-Tested,19,False
CZ75-Auto | Polymer,Well-Worn,36,False
CZ75-Auto | Polymer,Battle-Scarred,459,False
CZ75-Auto | Red Astor,Factory New,315,False
CZ75-Auto | Red Astor,Minimal Wear,82,False
CZ75-Auto | Red Astor,Field-Tested,77,False
CZ75-Auto | Red Astor,Well-Worn,34,False
CZ75-Auto | Red Astor,Battle-Scarred,35,False
CZ75-Auto | Silver,Factory New,352,False
CZ75-Auto | Silver,Minimal Wear,555,False
CZ75-Auto | Slalom,Factory New,3800,False
CZ75-Auto | Slalom,Minimal Wear,292,False
CZ75-Auto | Slalom,Field-Tested,1000,False
CZ75-Auto | Slalom,Battle-Scarred,599,False
CZ75-Auto | Syndicate,Factory New,2925,False
CZ75-Auto | Syndicate,Minimal Wear,1115,False
CZ75-Auto | Syndicate,Field-Tested,898,False
CZ75-Auto | Syndicate,Well-Worn,864,False
CZ75-Auto | Syndicate,Battle-Scarred,699,False
CZ75-Auto | Tacticat,Factory New,640,False
CZ75-Auto | Tacticat,Minimal Wear,256,False
CZ75-Auto | Tacticat,Field-Tested,60,False
CZ75-Auto | Tacticat,Well-Worn,41,False
CZ75-Auto | Tacticat,Battle-Scarred,33,False
CZ75-Auto | The Fuschia Is Now,Factory New,5500,False
CZ75-Auto | The Fuschia Is Now,Minimal Wear,2900,False
CZ75-Auto | The Fuschia Is Now,Field-Tested,1951,False
CZ75-Auto | The Fuschia Is Now,Well-Worn,2499,False
CZ75-Auto | Tigris,Factory New,321,False
CZ75-Auto | Tigris,Minimal Wear,135,False
CZ75-Auto | Tigris,Field-Tested,62,False
CZ75-Auto | Tigris,Well-Worn,56,False
CZ75-Auto | Tigris,Battle-Scarred,51,False
CZ75-Auto | Tread Plate,Factory New,559,False
CZ75-Auto | Tread Plate,Minimal Wear,459,False
CZ75-Auto | Tread Plate,Field-Tested,397,False
CZ75-Auto | Tuxedo,Factory New,300,False
CZ75-Auto | Tuxedo,Minimal Wear,106,False
CZ75-Auto | Tuxedo,Field-Tested,46,False
CZ75-Auto | Tuxedo,Well-Worn,55,False
CZ75-Auto | Tuxedo,Battle-Scarred,53,False
CZ75-Auto | Twist,Factory New,286,False
CZ75-Auto | Twist,Minimal Wear,137,False
CZ75-Auto | Twist,Field-Tested,125,False
CZ75-Auto | Twist,Well-Worn,140,False
CZ75-Auto | Twist,Battle-Scarred,135,False
CZ75-Auto | Vendetta,Factory New,300,False
CZ75-Auto | Vendetta,Minimal Wear,145,False
CZ75-Auto | Vendetta,Field-Tested,100,False
CZ75-Auto | Vendetta,Well-Worn,70,False
CZ75-Auto | Vendetta,Battle-Scarred,70,False
Desert Eagle | Blue Ply,Factory New,514,False
Desert Eagle | Blue Ply,Minimal Wear,42,False
Desert Eagle | Blue Ply,Field-Tested,20,False
Desert Eagle | Blue Ply,Well-Worn,17,False
Desert Eagle | Bronze Deco,Factory New,75,False
Desert Eagle | Bronze Deco,Minimal Wear,20,False
Desert Eagle | Bronze Deco,Field-Tested,17,False
Desert Eagle | Bronze Deco,Well-Worn,10,False
Desert Eagle | Bronze Deco,Battle-Scarred,60,False
Desert Eagle | Calligraffiti,Factory New,620,False
Desert Eagle | Calligraffiti,Minimal Wear,48,False
Desert Eagle | Calligraffiti,Field-Tested,25,False
Desert Eagle | Calligraffiti,Well-Worn,11,False
Desert Eagle | Calligraffiti,Battle-Scarred,8,False
Desert Eagle | Cobalt Disruption,Factory New,12000,False
Desert Eagle | Cobalt Disruption,Minimal Wear,5134,False
Desert Eagle | Cobalt Disruption,Field-Tested,7616,False
Desert Eagle | Code Red,Factory New,19659,False
Desert Eagle | Code Red,Minimal Wear,3790,False
Desert Eagle | Code Red,Field-Tested,2078,False
Desert Eagle | Code Red,Battle-Scarred,1965,False
Desert Eagle | Conspiracy,Minimal Wear,765,False
Desert Eagle | Corinthian,Factory New,100,False
Desert Eagle | Corinthian,Minimal Wear,58,False
Desert Eagle | Corinthian,Field-Tested,32,False
Desert Eagle | Corinthian,Well-Worn,47,False
Desert Eagle | Crimson Web,Factory New,16999,False
Desert Eagle | Crimson Web,Minimal Wear,4065,False
Desert Eagle | Crimson Web,Field-Tested,1090,False
Desert Eagle | Crimson Web,Well-Worn,1224,False
Desert Eagle | Crimson Web,Battle-Scarred,1105,False
Desert Eagle | Directive,Factory New,3517,False
Desert Eagle | Directive,Minimal Wear,189,False
Desert Eagle | Directive,Field-Tested,35,False
Desert Eagle | Directive,Well-Worn,40,False
Desert Eagle | Directive,Battle-Scarred,26,False
Desert Eagle | Emerald Jörmungandr,Factory New,101518,False
Desert Eagle | Emerald Jörmungandr,Minimal Wear,54884,False
Desert Eagle | Emerald Jörmungandr,Field-Tested,46426,False
Desert Eagle | Emerald Jörmungandr,Well-Worn,60771,False
Desert Eagle | Emerald Jörmungandr,Battle-Scarred,135000,False
Desert Eagle | Fennec Fox,Factory New,75500,False
Desert Eagle | Fennec Fox,Minimal Wear,40800,False
Desert Eagle | Fennec Fox,Field-Tested,32945,False
Desert Eagle | Fennec Fox,Battle-Scarred,36419,False
Desert Eagle | Golden Koi,Factory New,33262,False
Desert Eagle | Golden Koi,Minimal Wear,17558,False
Desert Eagle | Hand Cannon,Factory New,68324,False
Desert Eagle | Hand Cannon,Minimal Wear,50000,False
Desert Eagle | Hand Cannon,Field-Tested,50000,False
Desert Eagle | Hand Cannon,Battle-Scarred,70000,False
Desert Eagle | Heat Treated,Factory New,4700,False
Desert Eagle | Heat Treated,Minimal Wear,302,False
Desert Eagle | Heat Treated,Field-Tested,129,False
Desert Eagle | Heat Treated,Well-Worn,93,False
Desert Eagle | Heat Treated,Battle-Scarred,92,False
Desert Eagle | Heirloom,Factory New,3999,False
Desert Eagle | Heirloom,Minimal Wear,783,False
Desert Eagle | Heirloom,Field-Tested,430,False
Desert Eagle | Heirloom,Well-Worn,803,False
Desert Eagle | Heirloom,Battle-Scarred,424,False
Desert Eagle | Hypnotic,Factory New,15980,False
Desert Eagle | Hypnotic,Minimal Wear,13169,False
Desert Eagle | Kumicho Dragon,Factory New,5756,False
Desert Eagle | Kumicho Dragon,Minimal Wear,3040,False
Desert Eagle | Kumicho Dragon,Field-Tested,2053,False
Desert Eagle | Kumicho Dragon,Well-Worn,2276,False
Desert Eagle | Kumicho Dragon,Battle-Scarred,2057,False
Desert Eagle | Light Rail,Factory New,1100,False
Desert Eagle | Light Rail,Minimal Wear,176,False
Desert Eagle | Light Rail,Field-Tested,61,False
Desert Eagle | Light Rail,Well-Worn,62,False
Desert Eagle | Light Rail,Battle-Scarred,55,False
Desert Eagle | Mecha Industries,Factory New,2124,False
Desert Eagle | Mecha Industries,Minimal Wear,394,False
Desert Eagle | Mecha Industries,Field-Tested,435,False
Desert Eagle | Mecha Industries,Well-Worn,509,False
Desert Eagle | Mecha Industries,Battle-Scarred,450,False
Desert Eagle | Meteorite,Factory New,350,False
Desert Eagle | Meteorite,Minimal Wear,137,False
Desert Eagle | Meteorite,Field-Tested,120,False
Desert Eagle | Midnight Storm,Factory New,235,False
Desert Eagle | Midnight Storm,Minimal Wear,2901,False
Desert Eagle | Midnight Storm,Field-Tested,3138,False
Desert Eagle | Midnight Storm,Well-Worn,3933,False
Desert Eagle | Midnight Storm,Battle-Scarred,3961,False
Desert Eagle | Mint Fan,Factory New,455,False
Desert Eagle | Mint Fan,Minimal Wear,303,False
Desert Eagle | Mint Fan,Field-Tested,157,False
Desert Eagle | Mint Fan,Well-Worn,90,False
Desert Eagle | Mint Fan,Battle-Scarred,67,False
Desert Eagle | Mudder,Factory New,255,False
Desert Eagle | Mudder,Minimal Wear,17,False
Desert Eagle | Mudder,Field-Tested,9,False
Desert Eagle | Mudder,Well-Worn,22,False
Desert Eagle | Mudder,Battle-Scarred,8,False
Desert Eagle | Mulberry,Factory New,4664,False
Desert Eagle | Mulberry,Minimal Wear,2350,False
Desert Eagle | Mulberry,Field-Tested,850,False
Desert Eagle | Mulberry,Well-Worn,819,False
Desert Eagle | Mulberry,Battle-Scarred,700,False
Desert Eagle | Naga,Factory New,1744,False
Desert Eagle | Naga,Minimal Wear,488,False
Desert Eagle | Naga,Field-Tested,350,False
Desert Eagle | Naga,Well-Worn,148,False
Desert Eagle | Naga,Battle-Scarred,179,False
Desert Eagle | Night,Factory New,8799,False
Desert Eagle | Night,Minimal Wear,1878,False
Desert Eagle | Night,Field-Tested,1550,False
Desert Eagle | Night,Well-Worn,1595,False
Desert Eagle | Night,Battle-Scarred,1623,False
Desert Eagle | Night Heist,Factory New,5100,False
Desert Eagle | Night Heist,Minimal Wear,2196,False
Desert Eagle | Night Heist,Field-Tested,1900,False
Desert Eagle | Night Heist,Battle-Scarred,1561,False
Desert Eagle | Ocean Drive,Factory New,24490,False
Desert Eagle | Ocean Drive,Minimal Wear,4938,False
Desert Eagle | Ocean Drive,Field-Tested,1872,False
Desert Eagle | Ocean Drive,Well-Worn,1690,False
Desert Eagle | Ocean Drive,Battle-Scarred,1623,False
Desert Eagle | Oxide Blaze,Factory New,81,False
Desert Eagle | Oxide Blaze,Minimal Wear,47,False
Desert Eagle | Oxide Blaze,Field-Tested,33,False
Desert Eagle | Oxide Blaze,Well-Worn,43,False
Desert Eagle | Oxide Blaze,Battle-Scarred,35,False
Desert Eagle | Pilot,Factory New,23301,False
Desert Eagle | Pilot,Minimal Wear,19000,False
Desert Eagle | Pilot,Field-Tested,8900,False
Desert Eagle | Pilot,Well-Worn,8860,False
Desert Eagle | Pilot,Battle-Scarred,8493,False
Desert Eagle | Printstream,Factory New,8899,False
Desert Eagle | Printstream,Minimal Wear,4300,False
Desert Eagle | Printstream,Field-Tested,2941,False
Desert Eagle | Printstream,Well-Worn,2896,False
Desert Eagle | Printstream,Battle-Scarred,2807,False
Desert Eagle | Serpent Strike,Factory New,223,False
Desert Eagle | Serpent Strike,Minimal Wear,81,False
Desert Eagle | Serpent Strike,Field-Tested,23,False
Desert Eagle | Serpent Strike,Well-Worn,30,False
Desert Eagle | Serpent Strike,Battle-Scarred,23,False
Desert Eagle | Sputnik,Factory New,1000,False
Desert Eagle | Sputnik,Factory New,10091,True
Desert Eagle | Sputnik,Minimal Wear,333,False
Desert Eagle | Sputnik,Minimal Wear,10091,True
Desert Eagle | Sputnik,Field-Tested,220,False
Desert Eagle | Sputnik,Field-Tested,10091,True
Desert Eagle | Sputnik,Well-Worn,220,False
Desert Eagle | Sputnik,Well-Worn,10091,True
Desert Eagle | Sputnik,Battle-Scarred,178,False
Desert Eagle | Starcade,Factory New,35900,False
Desert Eagle | Starcade,Factory New,10091,True
Desert Eagle | Starcade,Minimal Wear,17000,False
Desert Eagle | Starcade,Minimal Wear,10091,True
Desert Eagle | Starcade,Field-Tested,7639,False
Desert Eagle | Starcade,Field-Tested,10091,True
Desert Eagle | Starcade,Well-Worn,5446,False
Desert Eagle | Starcade,Well-Worn,10091,True
Desert Eagle | Starcade,Battle-Scarred,3308,False
Desert Eagle | Starcade,Battle-Scarred,10091,True
Desert Eagle | Sunset Storm 壱,Factory New,70631,False
Desert Eagle | Sunset Storm 壱,Factory New,10091,True
Desert Eagle | Sunset Storm 壱,Minimal Wear,66666,False
Desert Eagle | Sunset Storm 壱,Minimal Wear,10091,True
Desert Eagle | Sunset Storm 壱,Field-Tested,63182,False
Desert Eagle | Sunset Storm 壱,Field-Tested,10091,True
Desert Eagle | Sunset Storm 壱,Well-Worn,10091,True
Desert Eagle | Sunset Storm 壱,Battle-Scarred,59269,False
Desert Eagle | Sunset Storm 壱,Battle-Scarred,10091,True
Desert Eagle | Sunset Storm 弐,Factory New,74000,False
Desert Eagle | Sunset Storm 弐,Factory New,10091,True
Desert Eagle | Sunset Storm 弐,Minimal Wear,62843,False
Desert Eagle | Sunset Storm 弐,Minimal Wear,10091,True
Desert Eagle | Sunset Storm 弐,Field-Tested,10091,True
Desert Eagle | Sunset Storm 弐,Well-Worn,10091,True
Desert Eagle | Sunset Storm 弐,Battle-Scarred,10091,True
Desert Eagle | The Bronze,Factory New,605,False
Desert Eagle | The Bronze,Factory New,10091,True
Desert Eagle | The Bronze,Minimal Wear,517,False
Desert Eagle | The Bronze,Minimal Wear,10091,True
Desert Eagle | The Bronze,Field-Tested,518,False
Desert Eagle | The Bronze,Field-Tested,10091,True
Desert Eagle | Tilted,Factory New,459,False
Desert Eagle | Tilted,Factory New,10091,True
Desert Eagle | Tilted,Minimal Wear,65,False
Desert Eagle | Tilted,Minimal Wear,10091,True
Desert Eagle | Tilted,Field-Tested,20,False
Desert Eagle | Tilted,Field-Tested,10091,True
Desert Eagle | Tilted,Well-Worn,27,False
Desert Eagle | Tilted,Well-Worn,10091,True
Desert Eagle | Tilted,Battle-Scarred,9,False
Desert Eagle | Tilted,Battle-Scarred,10091,True
Desert Eagle | Trigger Discipline,Factory New,425,False
Desert Eagle | Trigger Discipline,Factory New,1176,True
Desert Eagle | Trigger Discipline,Minimal Wear,136,False
Desert Eagle | Trigger Discipline,Minimal Wear,497,True
Desert Eagle | Trigger Discipline,Field-Tested,52,False
Desert Eagle | Trigger Discipline,Field-Tested,196,True
Desert Eagle | Trigger Discipline,Well-Worn,23,False
Desert Eagle | Trigger Discipline,Well-Worn,182,True
Desert Eagle | Trigger Discipline,Battle-Scarred,32,False
Desert Eagle | Trigger Discipline,Battle-Scarred,181,True
Desert Eagle | Urban DDPAT,Factory New,2095,False
Desert Eagle | Urban DDPAT,Factory New,10091,True
Desert Eagle | Urban DDPAT,Minimal Wear,258,False
Desert Eagle | Urban DDPAT,Field-Tested,191,False
Desert Eagle | Urban DDPAT,Well-Worn,168,False
Desert Eagle | Urban DDPAT,Battle-Scarred,197,False
Desert Eagle | Urban DDPAT,Battle-Scarred,10091,True
Desert Eagle | Urban Rubble,Factory New,165,False
Desert Eagle | Urban Rubble,Minimal Wear,82,False
Desert Eagle | Urban Rubble,Field-Tested,46,False
Desert Eagle | Urban Rubble,Well-Worn,45,False
Desert Eagle | Urban Rubble,Battle-Scarred,89,False
Dual Berettas | Anodized Navy,Factory New,467,False
Dual Berettas | Anodized Navy,Minimal Wear,999,False
Dual Berettas | Balance,Factory New,2030,False
Dual Berettas | Balance,Minimal Wear,261,False
Dual Berettas | Balance,Field-Tested,226,False
Dual Berettas | Balance,Battle-Scarred,200,False
Dual Berettas | Cartel,Well-Worn,35,False
Dual Berettas | Cobalt Quartz,Factory New,92,False
Dual Berettas | Cobalt Quartz,Minimal Wear,35,False
Dual Berettas | Cobalt Quartz,Field-Tested,14,False
Dual Berettas | Cobra Strike,Factory New,6130,False
Dual Berettas | Cobra Strike,Minimal Wear,3901,False
Dual Berettas | Cobra Strike,Field-Tested,4247,False
Dual Berettas | Cobra Strike,Well-Worn,4000,False
Dual Berettas | Colony,Factory New,87,False
Dual Berettas | Colony,Minimal Wear,9,False
Dual Berettas | Colony,Field-Tested,8,False
Dual Berettas | Colony,Well-Worn,9,False
Dual Berettas | Colony,Battle-Scarred,10,False
Dual Berettas | Contractor,Factory New,7,False
Dual Berettas | Contractor,Minimal Wear,3,False
Dual Berettas | Contractor,Field-Tested,3,False
Dual Berettas | Contractor,Well-Worn,3,False
Dual Berettas | Contractor,Battle-Scarred,3,False
Dual Berettas | Demolition,Field-Tested,1653,False
Dual Berettas | Demolition,Well-Worn,1288,False
Dual Berettas | Demolition,Battle-Scarred,934,False
Dual Berettas | Dezastre,Factory New,2108,False
Dual Berettas | Dezastre,Minimal Wear,1500,False
Dual Berettas | Dezastre,Field-Tested,603,False
Dual Berettas | Dezastre,Well-Worn,472,False
Dual Berettas | Dezastre,Battle-Scarred,499,False
Dual Berettas | Drift Wood,Battle-Scarred,321,False
Dual Berettas | Dualing Dragons,Factory New,271,False
Dual Berettas | Dualing Dragons,Minimal Wear,80,False
Dual Berettas | Dualing Dragons,Field-Tested,22,False
Dual Berettas | Dualing Dragons,Well-Worn,17,False
Dual Berettas | Dualing Dragons,Battle-Scarred,13,False
Dual Berettas | Duelist,Factory New,35800,False
Dual Berettas | Duelist,Field-Tested,34539,False
Dual Berettas | Elite 1.6,Factory New,100,False
Dual Berettas | Elite 1.6,Minimal Wear,21,False
Dual Berettas | Elite 1.6,Field-Tested,24,False
Dual Berettas | Elite 1.6,Battle-Scarred,1199,False
Dual Berettas | Emerald,Factory New,5000,False
Dual Berettas | Emerald,Minimal Wear,131313,False
Dual Berettas | Flora Carnivora,Factory New,228,False
Dual Berettas | Flora Carnivora,Minimal Wear,58,False
Dual Berettas | Flora Carnivora,Field-Tested,23,False
Dual Berettas | Flora Carnivora,Well-Worn,21,False
Dual Berettas | Flora Carnivora,Battle-Scarred,18,False
Dual Berettas | Heist,Factory New,92,False
Dual Berettas | Heist,Minimal Wear,175,False
Dual Berettas | Heist,Field-Tested,70,False
Dual Berettas | Heist,Well-Worn,941,False
Dual Berettas | Heist,Battle-Scarred,150,False
Dual Berettas | Hemoglobin,Factory New,1475,False
Dual Berettas | Hemoglobin,Minimal Wear,1299,False
Dual Berettas | Hemoglobin,Field-Tested,1800,False
Dual Berettas | Hideout,Factory New,24,False
Dual Berettas | Hideout,Minimal Wear,8,False
Dual Berettas | Hideout,Field-Tested,7,False
Dual Berettas | Hideout,Well-Worn,5,False
